Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
BMW 440i Coupe,3,6,Man-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,19,29,23,5,No,391
BMW 440i Coupe,3,6,Man-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,19,29,23,5,No,391
BMW 440i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 440i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,32,25,5,No,358
BMW 440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,small car,6,21,31,25,5,No,357
BMW 535i Gran Turismo,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,large car,6,19,27,22,5,No,405
BMW 535i Gran Turismo,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,large car,6,19,27,22,5,No,405
BMW 535i Gran Turismo,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,large car,6,18,26,21,4,No,419
BMW 535i Gran Turismo,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,large car,6,18,26,21,4,No,419
BMW 550i Gran Turismo,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,15,24,18,3,No,486
BMW 550i Gran Turismo,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,15,24,18,3,No,486
BMW 640i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,21,30,24,5,No,368
BMW 640i,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,21,30,24,5,No,368
BMW 640i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,20,29,23,5,No,377
BMW 640i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 640i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,19,28,22,5,No,398
BMW 650i,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,16,24,19,4,No,470
BMW 650i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,16,24,19,4,No,470
BMW 650i Convertible,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Convertible,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 650i Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,17,24,19,4,No,459
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 650i Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW 740e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,HBMXV02.0H48,large car,6,25/62,29/68,27/64,9,Yes,214
BMW 740e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,HBMXV02.0H48,large car,6,25/62,29/68,27/64,9,Yes,214
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,large car,6,21,29,24,5,No,372
BMW 740i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,large car,6,21,29,24,5,No,372
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B58,large car,6,19,28,22,5,No,397
BMW 740i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B58,large car,6,19,28,22,5,No,397
BMW 750i,4.4,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,17,26,20,4,No,441
BMW 750i,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,17,26,20,4,No,441
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,16,25,19,4,No,459
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,16,25,19,4,No,459
BMW Alpina B6 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW Alpina B6 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,small car,6,15,24,18,3,No,486
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV04.4N63,large car,6,16,24,18,3,No,481
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV04.4N63,large car,6,16,24,18,3,No,481
BMW M2,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,20,26,22,5,No,395
BMW M2,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,20,26,22,5,No,395
BMW M2,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0F10,small car,6,18,26,21,4,No,430
BMW M2,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0F10,small car,6,18,26,21,4,No,430
BMW M240i Convertible,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,19,29,23,5,No,395
BMW M240i Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,19,29,23,5,No,395
BMW M240i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M240i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M240i Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,19,28,22,5,No,401
BMW M240i Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,19,28,22,5,No,401
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,32,25,5,No,358
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0B2X,small car,6,21,31,25,5,No,357
BMW M3,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M3,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M3,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M3,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Convertible,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,24,19,4,No,455
BMW M4 Convertible,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,24,19,4,No,455
BMW M4 Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Convertible,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Coupe,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M4 Coupe,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,24,19,4,No,459
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXV03.0S55,small car,6,17,26,20,4,No,438
BMW M6 Convertible,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,14,20,16,2,No,553
BMW M6 Convertible,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,15,22,17,3,No,519
BMW M6 Coupe,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,14,20,16,2,No,553
BMW M6 Coupe,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,15,22,17,3,No,519
BMW M6 Gran Coupe,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,14,20,16,2,No,553
BMW M6 Gran Coupe,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HBMXV04.4S63,small car,5,15,22,17,3,No,519
BMW X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HBMXV02.0B46,large car,8,23,32,26,6,No,337
BMW X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B46,large car,8,23,32,26,6,No,337
BMW X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HBMXV02.0B46,large car,8,22,31,25,5,No,349
BMW X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HBMXV02.0B46,large car,8,22,31,25,5,No,349
BMW X3 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
BMW X3 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
BMW X3 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
BMW X3 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXJ02.0N20,small SUV,6,21,28,24,5,No,374
BMW X3 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXT03.0N55,small SUV,6,19,26,21,4,No,418
BMW X3 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT03.0N55,small SUV,6,19,26,21,4,No,418
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HBMXT03.0N55,small SUV,6,19,26,21,4,No,418
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT03.0N55,small SUV,6,19,26,21,4,No,418
BMW X5 M,4.4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HBMXT04.4S63,standard SUV,5,14,19,16,2,No,549
BMW X5 M,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXT04.4S63,standard SUV,6,14,19,16,2,No,549
BMW X5 sDrive35i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXT03.0F15,standard SUV,6,18,25,21,4,No,426
BMW X5 sDrive35i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT03.0F15,standard SUV,6,18,25,21,4,No,426
BMW X5 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXT03.0F15,standard SUV,6,18,24,20,4,No,434
BMW X5 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT03.0F15,standard SUV,6,18,24,20,4,No,434
BMW X5 xDrive40e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,FA,B5,Federal Tier 2 Bin 5,HBMXT02.0H20,standard SUV,5,23/55,25/57,24/56,8,Yes,248
BMW X5 xDrive40e,2,4,SemiAuto-8,4WD,Gasoline/Electricity,CA,U2,California LEV-II ULEV,HBMXT02.0H20,standard SUV,6,23/55,25/57,24/56,8,Yes,248
BMW X5 xDrive50i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXT04.4F15,standard SUV,6,15,21,17,3,No,515
BMW X5 xDrive50i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT04.4F15,standard SUV,6,15,21,17,3,No,515
BMW X6 M,4.4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HBMXT04.4S63,standard SUV,5,14,19,16,2,No,549
BMW X6 M,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HBMXT04.4S63,standard SUV,6,14,19,16,2,No,549
BMW X6 sDrive35i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXT03.0F15,standard SUV,6,18,25,21,4,No,426
BMW X6 sDrive35i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT03.0F15,standard SUV,6,18,25,21,4,No,426
BMW X6 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXT03.0F15,standard SUV,6,18,24,20,4,No,434
BMW X6 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT03.0F15,standard SUV,6,18,24,20,4,No,434
BMW X6 xDrive50i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HBMXT04.4F15,standard SUV,6,15,21,17,3,No,515
BMW X6 xDrive50i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HBMXT04.4F15,standard SUV,6,15,21,17,3,No,515
BMW i3 BEV,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,HBMXV00.0I3B,small car,10,129,106,118,10,Elite,0
BMW i3 BEV,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,HBMXV00.0I3B,small car,10,129,106,118,10,Elite,0
BMW i3 BEV (60Ah),N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,HBMXV00.0I3B,small car,10,137,111,124,10,Elite,0
BMW i3 BEV (60Ah),N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,HBMXV00.0I3B,small car,10,137,111,124,10,Elite,0
BMW i3 REx,.6,2,Auto-1,2WD,Gasoline/Electricity,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HBMXV00.6I3R,small car,9,36/118,33/103,35/111,10,Elite,29
BMW i3 REx,.6,2,Auto-1,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,HBMXV00.6I3R,small car,8,36/118,33/103,35/111,10,Yes,29
BMW i8,1.5,3,Auto-6,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,HBMXV01.5I8P,small car,6,28/80,29/72,28/76,10,Yes,199
BMW i8,1.5,3,Auto-6,4WD,Gasoline/Electricity,CA,U2,California LEV-II ULEV,HBMXV01.5I8P,small car,6,28/80,29/72,28/76,10,Yes,199
BUICK Cascada,1.6,4,SemiAuto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.6001,small car,6,20,27,23,5,No,395
BUICK Cascada,1.6,4,SemiAuto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.6001,small car,6,20,27,23,5,No,395
BUICK Enclave,3.6,6,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT03.6151,standard SUV,5,15,22,18,3,No,507
BUICK Enclave,3.6,6,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT03.6151,standard SUV,6,15,22,18,3,No,507
BUICK Enclave,3.6,6,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT03.6151,standard SUV,5,15,22,17,3,No,518
BUICK Enclave,3.6,6,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT03.6151,standard SUV,6,15,22,17,3,No,518
BUICK Encore,1.4,4,SemiAuto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4001,small SUV,6,27,33,30,7,Yes,298
BUICK Encore,1.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4001,small SUV,6,27,33,30,7,Yes,298
BUICK Encore,1.4,4,SemiAuto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4099,small SUV,6,25,33,28,6,No,313
BUICK Encore,1.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4099,small SUV,6,25,33,28,6,No,313
BUICK Encore,1.4,4,SemiAuto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4001,small SUV,6,26,31,28,6,No,315
BUICK Encore,1.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4001,small SUV,6,26,31,28,6,No,315
BUICK Encore,1.4,4,SemiAuto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4099,small SUV,6,24,30,27,6,No,334
BUICK Encore,1.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV01.4099,small SUV,6,24,30,27,6,No,334
BUICK Envision,2,4,Auto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.0100,small SUV,6,20,26,22,5,No,399
BUICK Envision,2,4,Auto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.0100,small SUV,6,20,26,22,5,No,399
BUICK Envision,2.5,4,Auto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.5200,small SUV,6,22,29,25,5,No,356
BUICK Envision,2.5,4,Auto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.5200,small SUV,6,22,29,25,5,No,356
BUICK Envision,2.5,4,Auto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.5200,small SUV,6,21,28,24,5,No,373
BUICK Envision,2.5,4,Auto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.5200,small SUV,6,21,28,24,5,No,373
BUICK Lacrosse,3.6,6,SemiAuto-8,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,midsize car,6,21,31,25,5,No,360
BUICK Lacrosse,3.6,6,SemiAuto-8,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,midsize car,6,21,31,25,5,No,360
BUICK Lacrosse,3.6,6,SemiAuto-8,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,midsize car,6,20,29,23,5,No,378
BUICK Lacrosse,3.6,6,SemiAuto-8,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,midsize car,6,20,29,23,5,No,378
BUICK Regal,2,4,SemiAuto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0021,midsize car,6,21,29,24,5,No,374
BUICK Regal,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0021,midsize car,6,21,29,24,5,No,374
BUICK Regal,2,4,SemiAuto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0021,midsize car,6,19,27,22,5,No,402
BUICK Regal,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0021,midsize car,6,19,27,22,5,No,402
BUICK Regal,2.4,4,SemiAuto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,midsize car,6,19,30,23,5,No,385
BUICK Regal,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,midsize car,6,19,30,23,5,No,385
BUICK Verano,2.4,4,SemiAuto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,small car,6,21,31,24,5,No,364
BUICK Verano,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,small car,6,21,31,24,5,No,364
CADILLAC ATS,2,4,Man-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0031,small car,6,20,29,23,5,No,379
CADILLAC ATS,2,4,Man-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0031,small car,6,20,29,23,5,No,379
CADILLAC ATS,2,4,SemiAuto-8,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0031,small car,6,22,31,25,5,No,349
CADILLAC ATS,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0031,small car,6,22,31,25,5,No,349
CADILLAC ATS,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXV02.0031,small car,6,22,30,25,5,No,358
